title;IMAS
subtit;Índice de mercado dos títulos públicos atrelados a Selic
dfont;ANBIMA
vtype;perc
decimal;2
mult;1
divshow;1
group;1
yref;0
blk_dx;80
period;month
date_type;dd_mm_yyyy
;
;
;
;
;
data;begin
x;y
21/09/2012;2386.847668
24/09/2012;2387.514174
25/09/2012;2388.184784
26/09/2012;2388.850073
27/09/2012;2389.512748
28/09/2012;2390.18354
01/10/2012;2390.852594
02/10/2012;2391.523735
03/10/2012;2392.193526
04/10/2012;2392.868765
05/10/2012;2393.542682
08/10/2012;2394.217972
09/10/2012;2394.891827
10/10/2012;2395.565543
11/10/2012;2396.238454
15/10/2012;2396.881762
16/10/2012;2397.54007
17/10/2012;2398.200331
18/10/2012;2398.858865
19/10/2012;2399.522974
22/10/2012;2400.173791
23/10/2012;2400.82359
24/10/2012;2401.47372
25/10/2012;2402.125196
26/10/2012;2402.779813
29/10/2012;2403.430699
30/10/2012;2404.081798
31/10/2012;2404.733741
01/11/2012;2405.385796
05/11/2012;2406.041718
06/11/2012;2406.701862
07/11/2012;2407.357069
08/11/2012;2408.005163
09/11/2012;2408.658833
12/11/2012;2409.306795
13/11/2012;2409.957043
14/11/2012;2410.609322
16/11/2012;2411.251492
19/11/2012;2411.901424
20/11/2012;2412.56097
21/11/2012;2413.206194
22/11/2012;2413.858956
23/11/2012;2414.509867
26/11/2012;2415.163698
27/11/2012;2415.807787
28/11/2012;2416.454527
29/11/2012;2417.105722
30/11/2012;2417.757412
03/12/2012;2418.414667
04/12/2012;2419.071407
05/12/2012;2419.730609
06/12/2012;2420.385454
07/12/2012;2421.040847
10/12/2012;2421.696421
11/12/2012;2422.353901
12/12/2012;2423.010782
13/12/2012;2423.671948
14/12/2012;2424.331811
17/12/2012;2424.993356
18/12/2012;2425.655489
19/12/2012;2426.317743
20/12/2012;2426.972451
21/12/2012;2427.632932
24/12/2012;2428.294393
26/12/2012;2428.962721
27/12/2012;2429.6352
28/12/2012;2430.307055
31/12/2012;2430.983176
02/01/2013;2431.663828
03/01/2013;2432.329645
04/01/2013;2432.99222
07/01/2013;2433.652999
08/01/2013;2434.318444
09/01/2013;2434.991648
10/01/2013;2435.669971
11/01/2013;2436.362223
14/01/2013;2437.060302
15/01/2013;2437.771729
16/01/2013;2438.4428
17/01/2013;2439.127752
18/01/2013;2439.808695
21/01/2013;2440.48239
22/01/2013;2441.1543
23/01/2013;2441.824929
24/01/2013;2442.494825
25/01/2013;2443.160137
28/01/2013;2443.832
29/01/2013;2444.501528
30/01/2013;2445.174465
31/01/2013;2445.842558
01/02/2013;2446.517335
04/02/2013;2447.221884
05/02/2013;2447.891314
06/02/2013;2448.56387
07/02/2013;2449.235083
08/02/2013;2449.904734
13/02/2013;2450.578869
14/02/2013;2451.245253
15/02/2013;2451.915677
18/02/2013;2452.583981
19/02/2013;2453.253768
20/02/2013;2453.936533
21/02/2013;2454.605179
22/02/2013;2455.283327
25/02/2013;2455.952795
26/02/2013;2456.627506
27/02/2013;2457.304029
28/02/2013;2457.987879
01/03/2013;2458.667608
04/03/2013;2459.345929
05/03/2013;2460.030017
06/03/2013;2460.706311
07/03/2013;2461.492492
08/03/2013;2462.278091
11/03/2013;2463.01796
12/03/2013;2463.7474
13/03/2013;2464.480405
14/03/2013;2465.172154
15/03/2013;2465.858396
18/03/2013;2466.531166
19/03/2013;2467.221616
20/03/2013;2467.915822
21/03/2013;2468.603109
22/03/2013;2469.283757
25/03/2013;2469.971375
26/03/2013;2470.664337
27/03/2013;2471.391639
28/03/2013;2472.084264
01/04/2013;2472.758118
02/04/2013;2473.495142
03/04/2013;2474.191811
04/04/2013;2474.872827
05/04/2013;2475.569741
08/04/2013;2476.244874
09/04/2013;2476.923543
10/04/2013;2477.63748
11/04/2013;2478.338322
12/04/2013;2479.111512
15/04/2013;2479.885783
16/04/2013;2480.623144
17/04/2013;2481.329414
18/04/2013;2482.030954
19/04/2013;2482.735849
22/04/2013;2483.45353
23/04/2013;2484.175157
24/04/2013;2484.88833
25/04/2013;2485.595051
29/04/2013;2487.008884
30/04/2013;2487.713187
02/05/2013;2488.444786
03/05/2013;2489.176436
06/05/2013;2489.906581
07/05/2013;2490.614977
08/05/2013;2491.335578
09/05/2013;2492.042245
10/05/2013;2492.757153
13/05/2013;2493.457494
14/05/2013;2494.180894
15/05/2013;2494.889848
16/05/2013;2495.602615
17/05/2013;2496.309088
20/05/2013;2497.007483
21/05/2013;2497.715773
22/05/2013;2498.419194
23/05/2013;2499.128419
24/05/2013;2499.842682
27/05/2013;2500.594571
28/05/2013;2501.318378
29/05/2013;2502.037116
31/05/2013;2502.746771
03/06/2013;2503.50073
04/06/2013;2504.273224
05/06/2013;2505.035701
06/06/2013;2505.780838
07/06/2013;2506.552075
10/06/2013;2507.314911
11/06/2013;2508.060688
12/06/2013;2508.858523
13/06/2013;2509.612518
14/06/2013;2510.378922
17/06/2013;2511.133522
18/06/2013;2511.884973
19/06/2013;2512.639644
20/06/2013;2513.403324
21/06/2013;2514.159796
24/06/2013;2514.926951
25/06/2013;2515.690183
26/06/2013;2516.470655
27/06/2013;2517.234707
28/06/2013;2517.994092
01/07/2013;2518.75477
02/07/2013;2519.511817
03/07/2013;2520.264191
04/07/2013;2521.018531
05/07/2013;2521.775819
08/07/2013;2522.539954
09/07/2013;2523.297264
10/07/2013;2524.049041
11/07/2013;2524.821635
12/07/2013;2525.625276
15/07/2013;2526.444612
16/07/2013;2527.243057
17/07/2013;2528.047274
18/07/2013;2528.845804
19/07/2013;2529.647197
22/07/2013;2530.455763
23/07/2013;2531.265189
24/07/2013;2532.068628
25/07/2013;2532.867776
26/07/2013;2533.66736
29/07/2013;2534.453496
30/07/2013;2535.251204
31/07/2013;2536.062957
01/08/2013;2536.834549
02/08/2013;2537.542033
05/08/2013;2538.22285
06/08/2013;2539.001479
07/08/2013;2539.726557
08/08/2013;2540.398885
09/08/2013;2541.069486
12/08/2013;2541.82632
13/08/2013;2542.582316
14/08/2013;2543.35485
15/08/2013;2544.100098
16/08/2013;2544.822798
19/08/2013;2545.617542
20/08/2013;2546.361994
21/08/2013;2547.131376
22/08/2013;2547.898841
23/08/2013;2548.672907
26/08/2013;2549.45298
27/08/2013;2550.249405
28/08/2013;2551.049826
29/08/2013;2551.87469
30/08/2013;2552.73191
02/09/2013;2553.584582
03/09/2013;2554.469446
04/09/2013;2555.349753
05/09/2013;2556.219003
06/09/2013;2557.074225
09/09/2013;2557.931443
10/09/2013;2558.792184
11/09/2013;2559.648817
12/09/2013;2560.51495
13/09/2013;2561.368592
16/09/2013;2562.226405
17/09/2013;2563.090482
18/09/2013;2563.948745
19/09/2013;2564.811555
20/09/2013;2565.674924
23/09/2013;2566.542142
24/09/2013;2567.401589
25/09/2013;2568.265951
26/09/2013;2569.115684
27/09/2013;2569.976952
30/09/2013;2570.83806
01/10/2013;2571.697459
02/10/2013;2572.554856
03/10/2013;2573.419462
04/10/2013;2574.287551
07/10/2013;2575.150142
08/10/2013;2576.031065
09/10/2013;2576.894595
10/10/2013;2577.753843
11/10/2013;2578.642522
14/10/2013;2579.559332
15/10/2013;2580.465242
16/10/2013;2581.376499
17/10/2013;2582.287304
18/10/2013;2583.195169
21/10/2013;2584.105674
22/10/2013;2585.017866
23/10/2013;2585.932424
24/10/2013;2586.843958
25/10/2013;2587.758147
28/10/2013;2588.674443
29/10/2013;2589.581565
30/10/2013;2590.496005
31/10/2013;2591.410768
01/11/2013;2592.330537
04/11/2013;2593.247443
05/11/2013;2594.162187
06/11/2013;2595.083426
07/11/2013;2595.998562
08/11/2013;2596.911984
11/11/2013;2597.82299
12/11/2013;2598.734823
13/11/2013;2599.656357
14/11/2013;2600.577511
18/11/2013;2601.497748
19/11/2013;2602.420794
20/11/2013;2603.346899
21/11/2013;2604.272325
22/11/2013;2605.194563
25/11/2013;2606.114592
26/11/2013;2607.040791
27/11/2013;2607.962512
28/11/2013;2608.892496
29/11/2013;2609.872933
02/12/2013;2610.83669
03/12/2013;2611.807272
04/12/2013;2612.778144
05/12/2013;2613.745932
06/12/2013;2614.721498
09/12/2013;2615.697405
10/12/2013;2616.674397
11/12/2013;2617.644811
12/12/2013;2618.627303
13/12/2013;2619.606187
16/12/2013;2620.584554
17/12/2013;2621.563842
18/12/2013;2622.535827
19/12/2013;2623.513453
20/12/2013;2624.493461
23/12/2013;2625.469379
24/12/2013;2626.450726
26/12/2013;2627.426442
27/12/2013;2628.401132
30/12/2013;2629.380333
31/12/2013;2630.363726
02/01/2014;2631.351535
03/01/2014;2632.330596
06/01/2014;2633.313866
07/01/2014;2634.296942
08/01/2014;2635.28116
09/01/2014;2636.264916
10/01/2014;2637.249213
13/01/2014;2638.2315
14/01/2014;2639.219459
15/01/2014;2640.201706
16/01/2014;2641.188702
17/01/2014;2642.222696
20/01/2014;2643.249893
21/01/2014;2644.277867
22/01/2014;2645.314694
23/01/2014;2646.350409
24/01/2014;2647.38168
27/01/2014;2648.412177
28/01/2014;2649.443814
29/01/2014;2650.485908
30/01/2014;2651.52004
31/01/2014;2652.557674
03/02/2014;2653.596818
04/02/2014;2654.633219
05/02/2014;2655.673418
06/02/2014;2656.712203
07/02/2014;2657.749007
10/02/2014;2658.791359
11/02/2014;2659.819439
12/02/2014;2660.857981
13/02/2014;2661.902853
14/02/2014;2662.945214
17/02/2014;2663.98762
18/02/2014;2665.029871
19/02/2014;2666.076601
20/02/2014;2667.119151
21/02/2014;2668.16595
24/02/2014;2669.205237
25/02/2014;2670.257391
26/02/2014;2671.3023
27/02/2014;2672.348571
28/02/2014;2673.418259
05/03/2014;2674.490208
06/03/2014;2675.55874
07/03/2014;2676.63166
10/03/2014;2677.70992
11/03/2014;2678.775026
12/03/2014;2679.841409
13/03/2014;2680.914356
14/03/2014;2681.982178
17/03/2014;2683.051284
18/03/2014;2684.123609
19/03/2014;2685.193925
20/03/2014;2686.266003
21/03/2014;2687.338217
24/03/2014;2688.409984
25/03/2014;2689.486688
26/03/2014;2690.563648
27/03/2014;2691.638894
28/03/2014;2692.718816
31/03/2014;2693.804263
01/04/2014;2694.890016
02/04/2014;2695.976574
03/04/2014;2697.060026
04/04/2014;2698.166351
07/04/2014;2699.264733
08/04/2014;2700.374004
09/04/2014;2701.473736
10/04/2014;2702.57413
11/04/2014;2703.676485
14/04/2014;2704.777163
15/04/2014;2705.882196
16/04/2014;2706.992209
17/04/2014;2708.097521
22/04/2014;2709.204848
23/04/2014;2710.312228
24/04/2014;2711.422904
25/04/2014;2712.535266
28/04/2014;2713.647027
29/04/2014;2714.759042
30/04/2014;2715.86934
02/05/2014;2716.984263
05/05/2014;2718.091721
06/05/2014;2719.202273
07/05/2014;2720.315084
08/05/2014;2721.425679
09/05/2014;2722.538401
12/05/2014;2723.654953
13/05/2014;2724.769748
14/05/2014;2725.882565
15/05/2014;2726.999623
16/05/2014;2728.117646
19/05/2014;2729.235822
20/05/2014;2730.349414
21/05/2014;2731.440799
22/05/2014;2732.555286
23/05/2014;2733.664394
26/05/2014;2734.781103
27/05/2014;2735.890018
28/05/2014;2736.999991
29/05/2014;2738.11873
30/05/2014;2739.209206
02/06/2014;2740.274999
03/06/2014;2741.358775
04/06/2014;2742.474212
05/06/2014;2743.536011
06/06/2014;2744.620558
09/06/2014;2745.716587
10/06/2014;2746.702303
11/06/2014;2747.730968
12/06/2014;2748.857662
13/06/2014;2749.960014
16/06/2014;2751.054287
17/06/2014;2752.135504
18/06/2014;2753.242445
20/06/2014;2754.346869
23/06/2014;2755.483695
24/06/2014;2756.602161
25/06/2014;2757.730515
26/06/2014;2758.848757
27/06/2014;2759.970279
30/06/2014;2761.072176
01/07/2014;2762.192789
02/07/2014;2763.315281
03/07/2014;2764.428772
04/07/2014;2765.540049
07/07/2014;2766.660094
08/07/2014;2767.779997
09/07/2014;2768.916158
10/07/2014;2770.045799
11/07/2014;2771.174882
14/07/2014;2772.299139
15/07/2014;2773.42619
16/07/2014;2774.557242
17/07/2014;2775.692721
18/07/2014;2776.82143
21/07/2014;2777.94168
22/07/2014;2779.071756
23/07/2014;2780.194195
24/07/2014;2781.320668
25/07/2014;2782.452596
28/07/2014;2783.586538
29/07/2014;2784.720473
30/07/2014;2785.856562
31/07/2014;2786.994202
01/08/2014;2788.127472
04/08/2014;2789.266155
05/08/2014;2790.404304
06/08/2014;2791.540945
07/08/2014;2792.678558
08/08/2014;2793.818023
11/08/2014;2794.957735
12/08/2014;2796.097972
13/08/2014;2797.241146
14/08/2014;2798.382787
15/08/2014;2799.528975
18/08/2014;2800.672963
19/08/2014;2801.815618
20/08/2014;2802.955801
21/08/2014;2804.098799
22/08/2014;2805.245139
25/08/2014;2806.392094
26/08/2014;2807.539125
27/08/2014;2808.690661
28/08/2014;2809.842688
29/08/2014;2810.994987
01/09/2014;2812.148183
02/09/2014;2813.302265
03/09/2014;2814.451857
04/09/2014;2815.603273
05/09/2014;2816.750081
08/09/2014;2817.903949
09/09/2014;2819.057301
10/09/2014;2820.212712
11/09/2014;2821.362069
12/09/2014;2822.511514
15/09/2014;2823.663953
16/09/2014;2824.818217
17/09/2014;2825.970984
18/09/2014;2827.121632
19/09/2014;2828.27368
22/09/2014;2829.429562
23/09/2014;2830.584726
24/09/2014;2831.74169
25/09/2014;2832.897614
26/09/2014;2834.057217
29/09/2014;2835.215591
30/09/2014;2836.379271
01/10/2014;2837.543323
02/10/2014;2838.701784
03/10/2014;2839.856378
06/10/2014;2841.014607
07/10/2014;2842.171968
08/10/2014;2843.333744
09/10/2014;2844.496111
10/10/2014;2845.654706
13/10/2014;2846.814243
14/10/2014;2847.97247
15/10/2014;2849.132899
16/10/2014;2850.294027
17/10/2014;2851.455767
20/10/2014;2852.617313
21/10/2014;2853.783618
22/10/2014;2854.946443
23/10/2014;2856.109714
24/10/2014;2857.273692
27/10/2014;2858.442117
28/10/2014;2859.611084
29/10/2014;2860.781229
30/10/2014;2861.950634
31/10/2014;2863.155
03/11/2014;2864.348255
04/11/2014;2865.548115
05/11/2014;2866.743907
06/11/2014;2867.946219
07/11/2014;2869.144061
10/11/2014;2870.339914
11/11/2014;2871.542026
12/11/2014;2872.740038
13/11/2014;2873.931177
14/11/2014;2875.129392
17/11/2014;2876.333763
18/11/2014;2877.531465
19/11/2014;2878.735152
20/11/2014;2879.942983
21/11/2014;2881.147989
24/11/2014;2882.359099
25/11/2014;2883.56845
26/11/2014;2884.772054
27/11/2014;2885.981103
28/11/2014;2887.191885
01/12/2014;2888.403175
02/12/2014;2889.614993
03/12/2014;2890.826155
04/12/2014;2892.039059
05/12/2014;2893.303143
08/12/2014;2894.568645
09/12/2014;2895.832064
10/12/2014;2897.097055
11/12/2014;2898.364216
12/12/2014;2899.629133
15/12/2014;2900.89388
16/12/2014;2902.161463
17/12/2014;2903.430957
18/12/2014;2904.698464
19/12/2014;2905.96895
22/12/2014;2907.239992
23/12/2014;2908.511451
24/12/2014;2909.7834
26/12/2014;2911.050707
29/12/2014;2912.32395
30/12/2014;2913.594252
31/12/2014;2914.868628
02/01/2015;2916.143563
05/01/2015;2917.41824
06/01/2015;2918.691676
07/01/2015;2919.967969
08/01/2015;2921.242512
09/01/2015;2922.521304
12/01/2015;2923.797349
13/01/2015;2925.075201
14/01/2015;2926.354856
15/01/2015;2927.6342
16/01/2015;2928.912649
19/01/2015;2930.193725
20/01/2015;2931.474439
21/01/2015;2932.756636
22/01/2015;2934.038761
23/01/2015;2935.364535
26/01/2015;2936.70237
27/01/2015;2938.040479
28/01/2015;2939.377669
29/01/2015;2940.719809
30/01/2015;2942.058218
02/02/2015;2943.396921
03/02/2015;2944.736549
04/02/2015;2946.076702
05/02/2015;2947.417549
06/02/2015;2948.759007
09/02/2015;2950.101076
10/02/2015;2951.443756
11/02/2015;2952.787046
12/02/2015;2954.130948
13/02/2015;2955.475462
18/02/2015;2956.820587
19/02/2015;2958.166325
20/02/2015;2959.512675
23/02/2015;2960.859638
24/02/2015;2962.207214
25/02/2015;2963.555404
26/02/2015;2964.904207
27/02/2015;2966.253624
02/03/2015;2967.603655
03/03/2015;2968.9543
04/03/2015;2970.30556
05/03/2015;2971.657435
06/03/2015;2973.062405
09/03/2015;2974.46804
10/03/2015;2975.92836
11/03/2015;2977.345312
12/03/2015;2978.738225
13/03/2015;2980.135375
16/03/2015;2981.53796
17/03/2015;2982.946416
18/03/2015;2984.356821
19/03/2015;2985.765989
20/03/2015;2987.177629
23/03/2015;2988.58672
24/03/2015;2989.99468
25/03/2015;2991.403622
26/03/2015;2992.816008
27/03/2015;2994.228099
30/03/2015;2995.640093
31/03/2015;2997.053516
01/04/2015;2998.470135
02/04/2015;2999.885365
06/04/2015;3001.302986
07/04/2015;3002.721972
08/04/2015;3004.141544
09/04/2015;3005.561329
10/04/2015;3006.982328
13/04/2015;3008.403999
14/04/2015;3009.826343
15/04/2015;3011.249358
16/04/2015;3012.673047
17/04/2015;3014.097409
20/04/2015;3015.522444
22/04/2015;3016.948153
23/04/2015;3018.374536
24/04/2015;3019.802531
27/04/2015;3021.230264
28/04/2015;3022.659729
29/04/2015;3024.090411
30/04/2015;3025.521925
04/05/2015;3027.00555
05/05/2015;3028.489902
06/05/2015;3029.974983
07/05/2015;3031.460791
08/05/2015;3032.947329
11/05/2015;3034.434595
12/05/2015;3035.922591
13/05/2015;3037.411316
14/05/2015;3038.900772
15/05/2015;3040.390957
18/05/2015;3041.881874
19/05/2015;3043.378378
20/05/2015;3044.870546
21/05/2015;3046.363659
22/05/2015;3047.857637
25/05/2015;3049.350896
26/05/2015;3050.846206
27/05/2015;3052.341656
28/05/2015;3053.838433
29/05/2015;3055.335161
01/06/2015;3056.833323
02/06/2015;3058.333155
03/06/2015;3059.83287
05/06/2015;3061.33332
08/06/2015;3062.888111
09/06/2015;3064.441922
10/06/2015;3065.997214
11/06/2015;3067.554373
12/06/2015;3069.112322
15/06/2015;3070.671063
16/06/2015;3072.230595
17/06/2015;3073.79092
18/06/2015;3075.352037
19/06/2015;3076.913947
22/06/2015;3078.47665
23/06/2015;3080.040146
24/06/2015;3081.604437
25/06/2015;3083.169523
26/06/2015;3084.735403
29/06/2015;3086.302078
30/06/2015;3087.869549
01/07/2015;3089.437816
02/07/2015;3091.007249
03/07/2015;3092.57674
06/07/2015;3094.147397
07/07/2015;3095.721665
08/07/2015;3097.29392
09/07/2015;3098.866974
10/07/2015;3100.440827
13/07/2015;3102.022953
14/07/2015;3103.619987
15/07/2015;3105.196334
16/07/2015;3106.773482
17/07/2015;3108.355744
20/07/2015;3109.935257
21/07/2015;3111.514812
22/07/2015;3113.098488
23/07/2015;3114.679568
24/07/2015;3116.260171
27/07/2015;3117.839923
28/07/2015;3119.417435
29/07/2015;3120.99945
30/07/2015;3122.584758
31/07/2015;3124.237766
03/08/2015;3125.87896
04/08/2015;3127.521846
05/08/2015;3129.157757
06/08/2015;3130.800114
07/08/2015;3132.44808
10/08/2015;3134.094793
11/08/2015;3135.744655
12/08/2015;3137.395358
13/08/2015;3139.0447
14/08/2015;3140.695641
17/08/2015;3142.349591
18/08/2015;3144.000299
19/08/2015;3145.715628
20/08/2015;3147.379984
21/08/2015;3149.069594
24/08/2015;3150.721363
25/08/2015;3152.372721
26/08/2015;3154.038898
27/08/2015;3155.695746
28/08/2015;3157.35557
31/08/2015;3159.014161
01/09/2015;3160.67744
02/09/2015;3162.33356
03/09/2015;3163.999188
04/09/2015;3165.663427
08/09/2015;3167.342627
09/09/2015;3169.011964
10/09/2015;3170.681421
11/09/2015;3172.346182
14/09/2015;3174.008524
15/09/2015;3175.676769
16/09/2015;3177.353259
17/09/2015;3179.022148
18/09/2015;3180.711992
21/09/2015;3182.387116
22/09/2015;3184.073024
23/09/2015;3185.78217
24/09/2015;3187.449699
25/09/2015;3189.119272
28/09/2015;3190.780709
29/09/2015;3192.452339
30/09/2015;3194.128919
01/10/2015;3195.809811
02/10/2015;3197.488601
05/10/2015;3199.168593
06/10/2015;3200.852962
07/10/2015;3202.536109
08/10/2015;3204.217534
09/10/2015;3205.919554
13/10/2015;3207.605979
14/10/2015;3209.298745
15/10/2015;3210.993056
16/10/2015;3212.686653
19/10/2015;3214.373833
20/10/2015;3216.06817
21/10/2015;3217.760577
22/10/2015;3219.440621
23/10/2015;3221.126254
26/10/2015;3222.835233
27/10/2015;3224.528138
28/10/2015;3226.219038
29/10/2015;3227.913803
30/10/2015;3229.608833
03/11/2015;3231.304719
04/11/2015;3233.00956
05/11/2015;3234.707104
06/11/2015;3236.405342
09/11/2015;3238.10613
10/11/2015;3239.79601
11/11/2015;3241.498114
12/11/2015;3243.19496
13/11/2015;3244.90269
16/11/2015;3246.60368
17/11/2015;3248.314097
18/11/2015;3250.019932
19/11/2015;3251.722872
20/11/2015;3253.431035
23/11/2015;3255.139315
24/11/2015;3256.849272
25/11/2015;3258.559728
26/11/2015;3260.28294
27/11/2015;3261.995676
30/11/2015;3263.708505
01/12/2015;3265.438368
02/12/2015;3267.15302
03/12/2015;3268.868845
04/12/2015;3270.587136
07/12/2015;3272.305149
08/12/2015;3274.023842
09/12/2015;3275.74304
10/12/2015;3277.463821
11/12/2015;3279.194159
14/12/2015;3280.912516
15/12/2015;3282.635218
16/12/2015;3284.358188
17/12/2015;3286.08357
18/12/2015;3287.809724
21/12/2015;3289.535421
22/12/2015;3291.263121
23/12/2015;3292.991663
24/12/2015;3294.721282
28/12/2015;3296.448876
29/12/2015;3298.178766
30/12/2015;3299.91151
31/12/2015;3301.64491
04/01/2016;3303.37389
05/01/2016;3305.108802
06/01/2016;3306.840202
07/01/2016;3308.577319
08/01/2016;3310.309775
11/01/2016;3312.048713
12/01/2016;3313.788393
13/01/2016;3315.527549
14/01/2016;3317.265679
15/01/2016;3319.007498
18/01/2016;3320.74819
19/01/2016;3322.489221
20/01/2016;3324.233108
21/01/2016;3325.977971
22/01/2016;3327.724661
25/01/2016;3329.472748
26/01/2016;3331.217061
27/01/2016;3332.965057
28/01/2016;3334.712108
29/01/2016;3336.462552
01/02/2016;3338.212224
02/02/2016;3339.959889
03/02/2016;3341.708117
04/02/2016;3343.46029
05/02/2016;3345.203869
10/02/2016;3346.959808
11/02/2016;3348.707638
12/02/2016;3350.430421
15/02/2016;3352.093754
16/02/2016;3353.783582
17/02/2016;3355.516274
18/02/2016;3357.250451
19/02/2016;3358.890624
22/02/2016;3360.561541
23/02/2016;3362.293777
24/02/2016;3363.901889
25/02/2016;3365.696177
26/02/2016;3367.429003
29/02/2016;3369.113037
01/03/2016;3370.858554
02/03/2016;3372.425297
03/03/2016;3374.098149
04/03/2016;3375.834966
07/03/2016;3377.443605
08/03/2016;3379.202456
09/03/2016;3380.964262
10/03/2016;3382.679878
11/03/2016;3384.445141
14/03/2016;3386.175845
15/03/2016;3387.925266
16/03/2016;3389.647763
17/03/2016;3391.28512
18/03/2016;3392.955399
21/03/2016;3394.697643
22/03/2016;3396.300264
23/03/2016;3398.165437
24/03/2016;3399.931719
28/03/2016;3401.603194
29/03/2016;3403.267225
30/03/2016;3405.023986
31/03/2016;3406.772418
01/04/2016;3408.516404
04/04/2016;3410.194049
05/04/2016;3411.929101
06/04/2016;3413.688193
07/04/2016;3415.461837
08/04/2016;3417.255651
11/04/2016;3419.042183
12/04/2016;3420.827227
13/04/2016;3422.629362
14/04/2016;3424.42561
15/04/2016;3426.219338
18/04/2016;3428.019081
19/04/2016;3429.822461
20/04/2016;3431.606178
22/04/2016;3433.409353
25/04/2016;3435.217227
26/04/2016;3437.014178
27/04/2016;3438.765065
28/04/2016;3440.511431
29/04/2016;3442.283706
02/05/2016;3444.046217
03/05/2016;3445.837162
04/05/2016;3447.622498
05/05/2016;3449.416043
06/05/2016;3451.226955
09/05/2016;3453.03081
10/05/2016;3454.835585
11/05/2016;3456.651665
12/05/2016;3458.473174
13/05/2016;3460.289799
16/05/2016;3462.066505
17/05/2016;3463.885127
18/05/2016;3465.71612
19/05/2016;3467.540192
20/05/2016;3469.373196
23/05/2016;3471.199347
24/05/2016;3473.021646
25/05/2016;3474.852721
27/05/2016;3476.680348
30/05/2016;3478.420976
31/05/2016;3480.216847
01/06/2016;3482.024166
02/06/2016;3483.842325
03/06/2016;3485.667757
06/06/2016;3487.481441
07/06/2016;3489.320295
08/06/2016;3491.159784
09/06/2016;3492.970316
10/06/2016;3494.766062
13/06/2016;3496.584524
14/06/2016;3498.411313
15/06/2016;3500.242779
16/06/2016;3502.07491
17/06/2016;3503.908048
20/06/2016;3505.741874
21/06/2016;3507.586821
22/06/2016;3509.427573
23/06/2016;3511.27219
24/06/2016;3513.115791
27/06/2016;3514.961034
28/06/2016;3516.809238
29/06/2016;3518.657846
30/06/2016;3520.50869
01/07/2016;3522.360141
04/07/2016;3524.214355
05/07/2016;3526.06814
06/07/2016;3527.927187
07/07/2016;3529.783299
08/07/2016;3531.641834
11/07/2016;3533.4993
12/07/2016;3535.358274
13/07/2016;3537.217383
14/07/2016;3539.077998
15/07/2016;3540.939715
18/07/2016;3542.801595
19/07/2016;3544.665148
20/07/2016;3546.529583
21/07/2016;3548.394565
22/07/2016;3550.26106
25/07/2016;3552.12855
26/07/2016;3553.997414
27/07/2016;3555.867544
28/07/2016;3557.737184
29/07/2016;3559.609399
01/08/2016;3561.481628
02/08/2016;3563.354399
03/08/2016;3565.229236
04/08/2016;3567.103897
05/08/2016;3568.979078
08/08/2016;3570.855522
09/08/2016;3572.733678
10/08/2016;3574.611948
11/08/2016;3576.484418
12/08/2016;3578.371628
15/08/2016;3580.253098
16/08/2016;3582.138439
17/08/2016;3584.022288
18/08/2016;3585.907166
19/08/2016;3587.783212
22/08/2016;3589.672887
23/08/2016;3591.536654
24/08/2016;3593.368001
25/08/2016;3595.163565
26/08/2016;3596.979744
29/08/2016;3598.787024
30/08/2016;3600.647832
31/08/2016;3602.518236
01/09/2016;3604.399135
02/09/2016;3606.229712
05/09/2016;3608.071363
06/09/2016;3609.932563
08/09/2016;3611.850843
09/09/2016;3613.728636
12/09/2016;3615.599489
13/09/2016;3617.493284
14/09/2016;3619.384601
15/09/2016;3621.275408
16/09/2016;3623.15759
19/09/2016;3624.95828
20/09/2016;3626.839614
21/09/2016;3628.733855
22/09/2016;3630.641756
23/09/2016;3632.549683
26/09/2016;3634.457486
27/09/2016;3636.326104
28/09/2016;3638.052393
29/09/2016;3639.784539
30/09/2016;3641.568705
03/10/2016;3643.432531
04/10/2016;3645.309349
05/10/2016;3647.17785
06/10/2016;3649.017731
07/10/2016;3650.933261
10/10/2016;3652.848664
11/10/2016;3654.763973
13/10/2016;3656.688692
14/10/2016;3658.611445
17/10/2016;3660.536762
18/10/2016;3662.461072
19/10/2016;3664.390289
20/10/2016;3666.32319
21/10/2016;3668.221929
24/10/2016;3670.120585
25/10/2016;3672.020433
26/10/2016;3673.913585
27/10/2016;3675.815873
28/10/2016;3677.7125
31/10/2016;3679.593573
01/11/2016;3681.49259
03/11/2016;3683.397615
04/11/2016;3685.302709
07/11/2016;3687.211322
08/11/2016;3689.104884
09/11/2016;3690.991111
10/11/2016;3692.877719
11/11/2016;3694.774579
14/11/2016;3696.680806
16/11/2016;3698.582915
17/11/2016;3700.493072
18/11/2016;3702.409079
21/11/2016;3704.317757
22/11/2016;3706.229622
23/11/2016;3708.145262
24/11/2016;3710.041572
25/11/2016;3711.913868
28/11/2016;3713.845283
29/11/2016;3715.742004
30/11/2016;3717.65821
01/12/2016;3719.576369
02/12/2016;3721.46939
05/12/2016;3723.347489
06/12/2016;3725.218755
07/12/2016;3727.044449
08/12/2016;3728.909652
09/12/2016;3730.669585
12/12/2016;3732.442874
13/12/2016;3734.289521
14/12/2016;3736.147176
15/12/2016;3737.998797
16/12/2016;3739.861753
19/12/2016;3741.721267
20/12/2016;3743.56341
21/12/2016;3745.440369
